-7.00E+01,6.87E+05,2.77E+04,4.49E+02,5.85E+05
-7.00E+01,6.62E+05,2.84E+04,4.26E+02,6.21E+05
-7.00E+01,6.45E+05,2.91E+04,3.92E+02,8.16E+05
-6.00E+01,7.29E+05,2.45E+04,3.02E+02,6.92E+05
-6.00E+01,6.90E+05,2.33E+04,3.00E+02,2.48E+05
-6.00E+01,7.14E+05,2.40E+04,3.33E+02,4.91E+05
-4.50E+01,6.92E+05,2.34E+04,3.97E+02,3.90E+05
-4.50E+01,6.65E+05,2.35E+04,3.60E+02,4.27E+05
-4.50E+01,7.40E+05,2.95E+04,3.33E+02,3.50E+05
-3.00E+01,8.59E+05,3.61E+04,3.91E+02,6.66E+05
-3.00E+01,9.30E+05,3.58E+04,3.87E+02,3.25E+05
-3.00E+01,9.73E+05,3.61E+04,3.67E+02,3.37E+05
-1.50E+01,1.04E+06,3.54E+04,2.86E+02,1.59E+05
-1.50E+01,9.75E+05,3.51E+04,3.19E+02,1.99E+05
-1.50E+01,1.03E+06,3.55E+04,3.34E+02,3.61E+05
0.00E+00,1.08E+06,3.56E+04,2.68E+02,2.68E+05
0.00E+00,1.04E+06,3.52E+04,2.81E+02,4.61E+05
0.00E+00,1.08E+06,3.60E+04,2.51E+02,6.81E+05
1.50E+01,1.08E+06,3.54E+04,2.68E+02,1.22E+06
1.50E+01,1.07E+06,3.54E+04,3.03E+02,1.03E+06
1.50E+01,1.07E+06,3.61E+04,3.57E+02,2.58E+05
3.00E+01,1.04E+06,3.71E+04,3.04E+02,1.25E+06
3.00E+01,9.49E+05,3.49E+04,4.50E+02,1.25E+06
3.00E+01,1.02E+06,3.75E+04,3.52E+02,6.86E+05
4.50E+01,7.33E+05,2.68E+04,2.64E+02,2.36E+05
4.50E+01,7.38E+05,2.53E+04,1.69E+02,1.90E+05
4.50E+01,7.37E+05,2.75E+04,1.83E+02,5.07E+05
6.00E+01,7.39E+05,2.97E+04,1.62E+02,2.89E+05
6.00E+01,7.06E+05,2.79E+04,2.59E+02,5.71E+05
6.00E+01,7.73E+05,2.94E+04,1.33E+02,2.17E+05
7.00E+01,7.40E+05,2.92E+04,1.67E+02,4.24E+05
7.00E+01,7.55E+05,2.97E+04,1.74E+02,5.30E+05
7.00E+01,7.45E+05,3.07E+04,2.09E+02,3.34E+05
